CD_MUN,SIGLA_UF,year,pop_est
1200302,AC,2019,34780
1200302,AC,2020,34884
1200302,AC,2021,34986
1200302,AC,2022,35426
1200302,AC,2024,37644
1200302,AC,2025,37764
1200328,AC,2007,6059
1200328,AC,2008,6333
1200328,AC,2009,6520
1200328,AC,2010,6577
1200328,AC,2011,6740
1200328,AC,2012,6898
1200328,AC,2013,7147
1200328,AC,2014,7330
1200328,AC,2015,7509
1200328,AC,2016,7685
1200328,AC,2017,7858
1200328,AC,2018,8159
1200328,AC,2019,8317
1200328,AC,2020,8473
1200328,AC,2021,8628
1200328,AC,2022,9222
1200328,AC,2024,9787
1200328,AC,2025,9884
1200336,AC,2007,13785
1200336,AC,2008,14387
1200336,AC,2009,14774
1200336,AC,2010,15206
1200336,AC,2011,15553
1200336,AC,2012,15890
1200336,AC,2013,16410
1200336,AC,2014,16795
1200336,AC,2015,17173
1200336,AC,2016,17545
1200336,AC,2017,17910
1200336,AC,2018,18638
1200336,AC,2019,18977
1200336,AC,2020,19311
1200336,AC,2021,19643
1200336,AC,2022,19294
1200336,AC,2024,20329
1200336,AC,2025,20479
1200344,AC,2007,7148
1200344,AC,2008,7405
1200344,AC,2009,7505
1200344,AC,2010,7981
1200344,AC,2011,8104
1200344,AC,2012,8224
1200344,AC,2013,8386
1200344,AC,2014,8514
1200344,AC,2015,8641
1200344,AC,2016,8765
1200344,AC,2017,8886
1200344,AC,2018,9336
1200344,AC,2019,9459
1200344,AC,2020,9581
1200344,AC,2021,9701
1200344,AC,2022,11996
1200344,AC,2024,12776
1200344,AC,2025,12923
1200351,AC,2007,13061
1200351,AC,2008,13728
1200351,AC,2009,14275
1200351,AC,2010,14227
1200351,AC,2011,14682
1200351,AC,2012,15123
1200351,AC,2013,15857
1200351,AC,2014,16380
1200351,AC,2015,16895
1200351,AC,2016,17401
1200351,AC,2017,17897
1200351,AC,2018,18430
1200351,AC,2019,18867
1200351,AC,2020,19299
1200351,AC,2021,19727
1200351,AC,2022,17093
1200351,AC,2024,17951
1200351,AC,2025,18057
1200385,AC,2007,17258
1200385,AC,2008,17921
1200385,AC,2009,18235
1200385,AC,2010,17209
1200385,AC,2011,17401
1200385,AC,2012,17587
1200385,AC,2013,17795
1200385,AC,2014,17979
1200385,AC,2015,18159
1200385,AC,2016,18336
1200385,AC,2017,18510
1200385,AC,2018,19565
1200385,AC,2019,19761
1200385,AC,2020,19955
1200385,AC,2021,20147
1200385,AC,2022,16560
1200385,AC,2024,17127
1200385,AC,2025,17107
1200393,AC,2007,8170
1200393,AC,2008,8562
1200393,AC,2009,8855
1200393,AC,2010,9176
1200393,AC,2011,9448
1200393,AC,2012,9711
1200393,AC,2013,10143
1200393,AC,2014,10453
1200393,AC,2015,10759
1200393,AC,2016,11059
1200393,AC,2017,11353
1200393,AC,2018,11720
1200393,AC,2019,11982
1200393,AC,2020,12241
1200393,AC,2021,12497
1200393,AC,2022,10735
1200393,AC,2024,11275
1200393,AC,2025,11333
1200401,AC,2007,290639
1200401,AC,2008,301398
1200401,AC,2009,305954
1200401,AC,2010,336038
1200401,AC,2011,342298
1200401,AC,2012,348354
1200401,AC,2013,357194
1200401,AC,2014,363928
1200401,AC,2015,370550
1200401,AC,2016,377057
1200401,AC,2017,383443
1200401,AC,2018,401155
1200401,AC,2019,407319
1200401,AC,2020,413418
1200401,AC,2021,419452
1200401,AC,2022,364756
1200401,AC,2024,387852
1200401,AC,2025,389001
1200427,AC,2007,12428
1200427,AC,2008,13020
1200427,AC,2009,13460
1200427,AC,2010,14389
1200427,AC,2011,14832
1200427,AC,2012,15260
1200427,AC,2013,15968
1200427,AC,2014,16475
1200427,AC,2015,16974
1200427,AC,2016,17464
1200427,AC,2017,17945
1200427,AC,2018,18504
1200427,AC,2019,18930
1200427,AC,2020,19351
1200427,AC,2021,19767
1200427,AC,2022,14938
1200427,AC,2024,15537
1200427,AC,2025,15560
1200435,AC,2007,3948
1200435,AC,2008,4165
1200435,AC,2009,4358
1200435,AC,2010,4691
1200435,AC,2011,4879
1200435,AC,2012,5061
1200435,AC,2013,5374
1200435,AC,2014,5593
1200435,AC,2015,5809
1200435,AC,2016,6021
1200435,AC,2017,6230
1200435,AC,2018,6362
1200435,AC,2019,6540
1200435,AC,2020,6717
1200435,AC,2021,6893
1200435,AC,2022,6723
1200435,AC,2024,7143
1200435,AC,2025,7217
1200450,AC,2007,18863
1200450,AC,2008,19506
1200450,AC,2009,19697
1200450,AC,2010,20179
1200450,AC,2011,20386
1200450,AC,2012,20588
1200450,AC,2013,20799
1200450,AC,2014,20992
1200450,AC,2015,21182
1200450,AC,2016,21369
1200450,AC,2017,21552
1200450,AC,2018,22810
1200450,AC,2019,23024
1200450,AC,2020,23236
1200450,AC,2021,23446
1200450,AC,2022,21454
1200450,AC,2024,22352
1200450,AC,2025,22402
1200500,AC,2007,34230
1200500,AC,2008,35544
1200500,AC,2009,36166
1200500,AC,2010,38029
1200500,AC,2011,38708
1200500,AC,2012,39366
1200500,AC,2013,40311
1200500,AC,2014,41036
1200500,AC,2015,41750
1200500,AC,2016,42451
1200500,AC,2017,43139
1200500,AC,2018,45177
1200500,AC,2019,45848
1200500,AC,2020,46511
1200500,AC,2021,47168
1200500,AC,2022,41343
1200500,AC,2024,43916
1200500,AC,2025,44049
1200609,AC,2007,32171
1200609,AC,2008,33368
1200609,AC,2009,33883
1200609,AC,2010,35590
1200609,AC,2011,36186
1200609,AC,2012,36763
1200609,AC,2013,37571
1200609,AC,2014,38201
1200609,AC,2015,38819
1200609,AC,2016,39427
1200609,AC,2017,40024
1200609,AC,2018,41976
1200609,AC,2019,42567
1200609,AC,2020,43151
1200609,AC,2021,43730
1200609,AC,2022,43467
1200609,AC,2024,46517
1200609,AC,2025,46816
1200708,AC,2007,14314
1200708,AC,2008,14848
1200708,AC,2009,15079
1200708,AC,2010,16091
1200708,AC,2011,16369
1200708,AC,2012,16639
1200708,AC,2013,17021
1200708,AC,2014,17317
1200708,AC,2015,17608
1200708,AC,2016,17894
1200708,AC,2017,18174
1200708,AC,2018,19048
1200708,AC,2019,19323
1200708,AC,2020,19596
1200708,AC,2021,19866
1200708,AC,2022,18243
1200708,AC,2024,19090
1200708,AC,2025,19170
1200807,AC,2007,13716
1200807,AC,2008,14309
1200807,AC,2009,14682
1200807,AC,2010,14880
1200807,AC,2011,15212
1200807,AC,2012,15534
1200807,AC,2013,16029
1200807,AC,2014,16396
1200807,AC,2015,16757
1200807,AC,2016,17111
1200807,AC,2017,17459
1200807,AC,2018,18180
1200807,AC,2019,18504
1200807,AC,2020,18824
1200807,AC,2021,19141
1200807,AC,2022,16693
1200807,AC,2024,17455
1200807,AC,2025,17523
1300029,AM,2007,13010
1300029,AM,2008,13445
1300029,AM,2009,13566
1300029,AM,2010,14088
1300029,AM,2011,14237
1300029,AM,2012,14381
1300029,AM,2013,15166
1300029,AM,2014,15357
1300029,AM,2015,15545
1300029,AM,2016,15729
1300029,AM,2017,15908
1300029,AM,2018,15860
1300029,AM,2019,16041
1300029,AM,2020,16220
1300029,AM,2021,16396
1300029,AM,2022,15866
1300029,AM,2024,16670
1300029,AM,2025,16806
1300060,AM,2007,8384
1300060,AM,2008,8694
1300060,AM,2009,8828
1300060,AM,2010,9467
1300060,AM,2011,9633
1300060,AM,2012,9794
1300060,AM,2013,10436
1300060,AM,2014,10644
1300060,AM,2015,10847
1300060,AM,2016,11047
1300060,AM,2017,11242
1300060,AM,2018,11332
1300060,AM,2019,11536
1300060,AM,2020,11736
1300060,AM,2021,11934
1300060,AM,2022,10819
1300060,AM,2024,11411
1300060,AM,2025,11533
1300086,AM,2007,8152
1300086,AM,2008,8483
1300086,AM,2009,8673
1300086,AM,2010,10214
1300086,AM,2011,10494
1300086,AM,2012,10766
1300086,AM,2013,11636
1300086,AM,2014,11981
1300086,AM,2015,12320
1300086,AM,2016,12653
1300086,AM,2017,12978
1300086,AM,2018,13269
1300086,AM,2019,13614
1300086,AM,2020,13956
1300086,AM,2021,14292
1300086,AM,2022,9962
1300086,AM,2024,10318
1300086,AM,2025,9981
1300102,AM,2007,13834
1300102,AM,2008,14386
1300102,AM,2009,14688
1300102,AM,2010,16317
1300102,AM,2011,16701
1300102,AM,2012,17072
1300102,AM,2013,18351
1300102,AM,2014,18826
1300102,AM,2015,19292
1300102,AM,2016,19749
1300102,AM,2017,20196
1300102,AM,2018,20538
1300102,AM,2019,21010
1300102,AM,2020,21477
1300102,AM,2021,21937
1300102,AM,2022,17194
1300102,AM,2024,17932
1300102,AM,2025,18056
1300144,AM,2007,17451
1300144,AM,2008,18170
1300144,AM,2009,18597
1300144,AM,2010,18007
1300144,AM,2011,18325
1300144,AM,2012,18633
1300144,AM,2013,19860
1300144,AM,2014,20258
1300144,AM,2015,20648
1300144,AM,2016,21031
1300144,AM,2017,21406
1300144,AM,2018,21583
1300144,AM,2019,21973
1300144,AM,2020,22359
1300144,AM,2021,22739
1300144,AM,2022,20647
1300144,AM,2024,21735
1300144,AM,2025,21781
1300201,AM,2007,13682
1300201,AM,2008,14292
1300201,AM,2009,14715
1300201,AM,2010,15153
1300201,AM,2011,15545
1300201,AM,2012,15924
1300201,AM,2013,17174
1300201,AM,2014,17658
1300201,AM,2015,18133
1300201,AM,2016,18599
1300201,AM,2017,19054
1300201,AM,2018,19438
1300201,AM,2019,19921
1300201,AM,2020,20398
1300201,AM,2021,20868
1300201,AM,2022,15314
1300201,AM,2024,15892
1300201,AM,2025,15889
1300300,AM,2007,29907
1300300,AM,2008,31107
1300300,AM,2009,31774
1300300,AM,2010,32135
1300300,AM,2011,32733
1300300,AM,2012,33312
1300300,AM,2013,35554
1300300,AM,2014,36301
1300300,AM,2015,37033
1300300,AM,2016,37752
1300300,AM,2017,38454
1300300,AM,2018,38830
1300300,AM,2019,39565
1300300,AM,2020,40290
1300300,AM,2021,41005
1300300,AM,2022,41564
1300300,AM,2024,45328
1300300,AM,2025,45960
1300409,AM,2007,24567
1300409,AM,2008,25318
1300409,AM,2009,25410
1300409,AM,2010,25718
1300409,AM,2011,25835
1300409,AM,2012,25948
1300409,AM,2013,27110
1300409,AM,2014,27273
1300409,AM,2015,27433
1300409,AM,2016,27589
1300409,AM,2017,27743
1300409,AM,2018,27364
1300409,AM,2019,27502
1300409,AM,2020,27638
1300409,AM,2021,27772
1300409,AM,2022,18834
1300409,AM,2024,18626
1300409,AM,2025,18210
1300508,AM,2007,26645
1300508,AM,2008,27664
1300508,AM,2009,28162
1300508,AM,2010,27355
1300508,AM,2011,27722
1300508,AM,2012,28077
1300508,AM,2013,29737
1300508,AM,2014,30202
1300508,AM,2015,30658
1300508,AM,2016,31105
1300508,AM,2017,31542
1300508,AM,2018,31593
1300508,AM,2019,32041
1300508,AM,2020,32483
1300508,AM,2021,32919
1300508,AM,2022,31051
1300508,AM,2024,33436
1300508,AM,2025,33722
1300607,AM,2007,29268
1300607,AM,2008,30476
1300607,AM,2009,31195
1300607,AM,2010,33411
1300607,AM,2011,34193
1300607,AM,2012,34950
1300607,AM,2013,37564
1300607,AM,2014,38533
1300607,AM,2015,39484
1300607,AM,2016,40417
1300607,AM,2017,41329
1300607,AM,2018,42020
1300607,AM,2019,42984
1300607,AM,2020,43935
1300607,AM,2021,448732
1300607,AM,2022,37648
1300607,AM,2024,40509
1300607,AM,2025,40908
1300631,AM,2007,13809
1300631,AM,2008,14374
1300631,AM,2009,14705
1300631,AM,2010,15486
1300631,AM,2011,15827
1300631,AM,2012,16158
1300631,AM,2013,17332
1300631,AM,2014,17755
1300631,AM,2015,18171
1300631,AM,2016,18579
1300631,AM,2017,18978
1300631,AM,2018,19258
1300631,AM,2019,19679
1300631,AM,2020,20093
1300631,AM,2021,20503
1300631,AM,2022,20718
1300631,AM,2024,22136
1300631,AM,2025,22495
1300680,AM,2007,13138
1300680,AM,2008,13677
1300680,AM,2009,13994
1300680,AM,2010,14979
1300680,AM,2011,15324
1300680,AM,2012,15659
1300680,AM,2013,16820
1300680,AM,2014,17248
1300680,AM,2015,17668
1300680,AM,2016,18080
1300680,AM,2017,18483
1300680,AM,2018,18781
1300680,AM,2019,19207
1300680,AM,2020,19626
1300680,AM,2021,20040
1300680,AM,2022,23785
1300680,AM,2024,25769
1300680,AM,2025,26479
1300706,AM,2007,29818
1300706,AM,2008,30858
1300706,AM,2009,31221
1300706,AM,2010,30632
1300706,AM,2011,30906
1300706,AM,2012,31171
1300706,AM,2013,32792
1300706,AM,2014,33148
1300706,AM,2015,33498
1300706,AM,2016,33840
1300706,AM,2017,34176
1300706,AM,2018,33976
1300706,AM,2019,34308
1300706,AM,2020,34635
1300706,AM,2021,34958
1300706,AM,2022,35447
1300706,AM,2024,38246
1300706,AM,2025,38792
1300805,AM,2007,31098
1300805,AM,2008,32160
1300805,AM,2009,32496
1300805,AM,2010,34961
1300805,AM,2011,35448
1300805,AM,2012,35919
1300805,AM,2013,38073
1300805,AM,2014,38688
1300805,AM,2015,39292
1300805,AM,2016,39885
1300805,AM,2017,40464
1300805,AM,2018,40565
1300805,AM,2019,41161
1300805,AM,2020,41748
1300805,AM,2021,42328
1300805,AM,2022,33080
1300805,AM,2024,34879
1300805,AM,2025,34869
1300839,AM,2007,10547
1300839,AM,2008,10958
1300839,AM,2009,11170
1300839,AM,2010,10975
1300839,AM,2011,11142
1300839,AM,2012,11303
1300839,AM,2013,12004
1300839,AM,2014,12214
1300839,AM,2015,12420
1300839,AM,2016,12622
1300839,AM,2017,12820
1300839,AM,2018,12877
1300839,AM,2019,13081
1300839,AM,2020,13283
1300839,AM,2021,134823
1300839,AM,2022,13469
1300839,AM,2024,14310
1300839,AM,2025,14806
1300904,AM,2007,11463
1300904,AM,2008,11844
1300904,AM,2009,11948
1300904,AM,2010,12738
1300904,AM,2011,12892
1300904,AM,2012,13986
1300904,AM,2013,14754
1300904,AM,2014,14944
1300904,AM,2015,15130
1300904,AM,2016,15312
1300904,AM,2017,15490
1300904,AM,2018,15450
1300904,AM,2019,15629
1300904,AM,2020,15807
1300904,AM,2021,15981
1300904,AM,2022,16869
1300904,AM,2024,17885
1300904,AM,2025,18109
1301001,AM,2007,25110
1301001,AM,2008,25950
1301001,AM,2009,26187
1301001,AM,2010,25774
1301001,AM,2011,25955
1301001,AM,2012,26130
1301001,AM,2013,27405
1301001,AM,2014,27645
1301001,AM,2015,27880
1301001,AM,2016,28111
1301001,AM,2017,28337
1301001,AM,2018,28076
1301001,AM,2019,28294
1301001,AM,2020,28508
1301001,AM,2021,28719
1301001,AM,2022,28742
1301001,AM,2024,30892
1301001,AM,2025,31130
1301100,AM,2007,31070
1301100,AM,2008,32190
1301100,AM,2009,32638
1301100,AM,2010,32734
1301100,AM,2011,33132
1301100,AM,2012,33517
1301100,AM,2013,35431
1301100,AM,2014,35938
1301100,AM,2015,36435
1301100,AM,2016,36922
1301100,AM,2017,37399
1301100,AM,2018,37384
1301100,AM,2019,37869
1301100,AM,2020,38348
1301100,AM,2021,38820
1301100,AM,2022,30792
1301100,AM,2024,32442
1301100,AM,2025,32336
1301159,AM,2007,23023
1301159,AM,2008,24030
1301159,AM,2009,24704
1301159,AM,2010,23930
1301159,AM,2011,24441
1301159,AM,2012,24937
1301159,AM,2013,26722
1301159,AM,2014,27357
1301159,AM,2015,27981
1301159,AM,2016,28592
1301159,AM,2017,29190
1301159,AM,2018,29595
1301159,AM,2019,30225
1301159,AM,2020,30846
1301159,AM,2021,31459
1301159,AM,2022,19637
1301159,AM,2024,19809
1301159,AM,2025,20324
1301209,AM,2007,65222
1301209,AM,2008,67055
1301209,AM,2009,66991
1301209,AM,2010,75965
1301209,AM,2011,76646
1301209,AM,2012,77305
1301209,AM,2013,81325
1301209,AM,2014,82209
1301209,AM,2015,83078
1301209,AM,2016,83929
1301209,AM,2017,84762
1301209,AM,2018,84272
1301209,AM,2019,85097
1301209,AM,2020,85910
1301209,AM,2021,86713
1301209,AM,2022,70616
1301209,AM,2024,73820
1301209,AM,2025,73576
1301308,AM,2007,16025
1301308,AM,2008,16418
1301308,AM,2009,16291
1301308,AM,2010,23206
1301308,AM,2011,23643
1301308,AM,2012,24067
1301308,AM,2013,25696
1301308,AM,2014,26242
1301308,AM,2015,26777
1301308,AM,2016,27303
1301308,AM,2017,27817
1301308,AM,2018,28100
1301308,AM,2019,28637
1301308,AM,2020,29168
1301308,AM,2021,29691
1301308,AM,2022,23549
1301308,AM,2024,24451
1301308,AM,2025,24572
1301407,AM,2007,29411
1301407,AM,2008,30473
1301407,AM,2009,30901
1301407,AM,2010,30665
1301407,AM,2011,31020
1301407,AM,2012,31364
1301407,AM,2013,33127
1301407,AM,2014,33580
1301407,AM,2015,34025
1301407,AM,2016,34461
1301407,AM,2017,34888
1301407,AM,2018,34840
1301407,AM,2019,35273
1301407,AM,2020,35700
1301407,AM,2021,36121
1301407,AM,2022,33170
1301407,AM,2024,35534
1301407,AM,2025,35793
1301506,AM,2007,16438
1301506,AM,2008,17148
1301506,AM,2009,17614
1301506,AM,2010,16338
1301506,AM,2011,16635
1301506,AM,2012,16923
1301506,AM,2013,18051
1301506,AM,2014,18422
1301506,AM,2015,18786
1301506,AM,2016,19143
1301506,AM,2017,19492
1301506,AM,2018,19668
1301506,AM,2019,20033
1301506,AM,2020,20393
1301506,AM,2021,20748
1301506,AM,2022,17186
1301506,AM,2024,17920
1301506,AM,2025,17985
1301605,AM,2007,19726
1301605,AM,2008,19783
1301605,AM,2009,18803
1301605,AM,2010,22817
1301605,AM,2011,23011
1301605,AM,2012,23198
1301605,AM,2013,21859
1301605,AM,2014,21295
1301605,AM,2015,20742
1301605,AM,2016,20199
1301605,AM,2017,19669
1301605,AM,2018,18221
1301605,AM,2019,17609
1301605,AM,2020,17005
1301605,AM,2021,16409
1301605,AM,2022,25871
1301605,AM,2024,27875
1301605,AM,2025,28227
1301654,AM,2007,14102
1301654,AM,2008,14684
1301654,AM,2009,15031
1301654,AM,2010,13974
1301654,AM,2011,14188
1301654,AM,2012,14396
1301654,AM,2013,15291
1301654,AM,2014,15561
1301654,AM,2015,15826
1301654,AM,2016,16085
1301654,AM,2017,16339
1301654,AM,2018,16416
1301654,AM,2019,16678
1301654,AM,2020,16937
1301654,AM,2021,171934
1301654,AM,2022,13815
1301654,AM,2024,14332
1301654,AM,2025,14344
1301704,AM,2007,38559
1301704,AM,2008,40027
1301704,AM,2009,40735
1301704,AM,2010,44227
1301704,AM,2011,45104
1301704,AM,2012,45954
1301704,AM,2013,49137
1301704,AM,2014,50230
1301704,AM,2015,51302
1301704,AM,2016,52354
1301704,AM,2017,53383
1301704,AM,2018,54001
1301704,AM,2019,55080
1301704,AM,2020,56144
1301704,AM,2021,57195
1301704,AM,2022,57473
1301704,AM,2024,62312
1301704,AM,2025,63454
1301803,AM,2007,17177
1301803,AM,2008,17850
1301803,AM,2009,18202
1301803,AM,2010,22254
1301803,AM,2011,22867
1301803,AM,2012,23460
1301803,AM,2013,25362
1301803,AM,2014,26118
1301803,AM,2015,26860
1301803,AM,2016,27587
1301803,AM,2017,28299
1301803,AM,2018,28933
1301803,AM,2019,29689
1301803,AM,2020,30436
1301803,AM,2021,31172
1301803,AM,2022,24311
1301803,AM,2024,25458
1301803,AM,2025,25629
1301852,AM,2007,32869
1301852,AM,2008,33834
1301852,AM,2009,33884
1301852,AM,2010,40781
1301852,AM,2011,41373
1301852,AM,2012,41947
1301852,AM,2013,44503
1301852,AM,2014,45250
1301852,AM,2015,45984
1301852,AM,2016,46703
1301852,AM,2017,47407
1301852,AM,2018,47571
1301852,AM,2019,48296
1301852,AM,2020,49011
1301852,AM,2021,49718
1301852,AM,2022,61163
1301852,AM,2024,67114
1301852,AM,2025,68862
1301902,AM,2007,84676
1301902,AM,2008,87896
1301902,AM,2009,89440
1301902,AM,2010,86839
1301902,AM,2011,87970
1301902,AM,2012,89064
1301902,AM,2013,94278
1301902,AM,2014,95714
1301902,AM,2015,97122
1301902,AM,2016,98503
1301902,AM,2017,99854
1301902,AM,2018,99955
1301902,AM,2019,101337
1301902,AM,2020,102701
1301902,AM,2021,104046
1301902,AM,2022,103598
1301902,AM,2024,112520
1301902,AM,2025,113917
1301951,AM,2007,8078
1301951,AM,2008,8300
1301951,AM,2009,8281
1301951,AM,2010,8038
1301951,AM,2011,8010
1301951,AM,2012,7983
1301951,AM,2013,8232
1301951,AM,2014,8205
1301951,AM,2015,8179
1301951,AM,2016,8153
1301951,AM,2017,8128
1301951,AM,2018,7888
1301951,AM,2019,7851
1301951,AM,2020,7814
1301951,AM,2021,7777
1301951,AM,2022,10937
1301951,AM,2024,11730
1301951,AM,2025,11956
1302009,AM,2007,9141
1302009,AM,2008,9515
1302009,AM,2009,9733
1302009,AM,2010,8211
1302009,AM,2011,8280
1302009,AM,2012,8348
1302009,AM,2013,8774
1302009,AM,2014,8864
1302009,AM,2015,8953
1302009,AM,2016,9040
1302009,AM,2017,9125
1302009,AM,2018,9064
1302009,AM,2019,9148
1302009,AM,2020,9230
1302009,AM,2021,9312
1302009,AM,2022,10162
1302009,AM,2024,10805
1302009,AM,2025,10955
1302108,AM,2007,5281
1302108,AM,2008,5025
1302108,AM,2009,4238
1302108,AM,2010,7326
1302108,AM,2011,7388
1302108,AM,2012,7448
1302108,AM,2013,6083
1302108,AM,2014,5599
1302108,AM,2015,5125
1302108,AM,2016,4660
1302108,AM,2017,4205
1302108,AM,2018,3265
1302108,AM,2019,2755
1302108,AM,2020,2251
1302108,AM,2021,1755
1302108,AM,2022,8858
1302108,AM,2024,9397
1302108,AM,2025,9420
1302207,AM,2007,8658
1302207,AM,2008,9032
1302207,AM,2009,9275
1302207,AM,2010,10802
1302207,AM,2011,11126
1302207,AM,2012,11439
1302207,AM,2013,12408
1302207,AM,2014,12807
1302207,AM,2015,13198
1302207,AM,2016,13581
1302207,AM,2017,13956
1302207,AM,2018,14312
1302207,AM,2019,14712
1302207,AM,2020,15106
1302207,AM,2021,15495
1302207,AM,2022,10742
1302207,AM,2024,11152
1302207,AM,2025,11093
1302306,AM,2007,17129
1302306,AM,2008,17337
1302306,AM,2009,16791
1302306,AM,2010,17992
1302306,AM,2011,18145
1302306,AM,2012,18293
1302306,AM,2013,17376
1302306,AM,2014,16977
1302306,AM,2015,16585
1302306,AM,2016,16200
1302306,AM,2017,15824
1302306,AM,2018,14753
1302306,AM,2019,14317
1302306,AM,2020,13886
1302306,AM,2021,134625
1302306,AM,2022,25172
1302306,AM,2024,27656
1302306,AM,2025,28202
1302405,AM,2007,36909
1302405,AM,2008,38451
1302405,AM,2009,39393
1302405,AM,2010,37701
1302405,AM,2011,38372
1302405,AM,2012,39022
1302405,AM,2013,41600
1302405,AM,2014,42439
1302405,AM,2015,43263
1302405,AM,2016,44071
1302405,AM,2017,44861
1302405,AM,2018,45245
1302405,AM,2019,46069
1302405,AM,2020,46882
1302405,AM,2021,476856
1302405,AM,2022,45448
1302405,AM,2024,48927
1302405,AM,2025,49469
1302504,AM,2007,82309
1302504,AM,2008,85279
1302504,AM,2009,86472
1302504,AM,2010,85141
1302504,AM,2011,86078
1302504,AM,2012,86985
1302504,AM,2013,91795
1302504,AM,2014,92996
1302504,AM,2015,94175
1302504,AM,2016,95330
